attendance,assignment,quiz,midsem,engagement,risk
85,95,97,27,92.33333333333333,0
61,45,73,82,59.666666666666664,1
80,68,66,32,71.33333333333333,0
95,66,33,46,64.66666666666667,1
94,50,67,37,70.33333333333333,0
55,73,74,37,67.33333333333333,1
68,48,48,96,54.666666666666664,1
88,37,66,81,63.666666666666664,1
87,95,82,33,88.0,0
69,70,38,30,59.0,1
51,99,28,36,59.333333333333336,1
74,90,56,70,73.33333333333333,0
50,55,71,33,58.666666666666664,1
85,99,76,76,86.66666666666667,0
89,58,47,25,64.66666666666667,0
60,95,55,76,70.0,0
60,48,83,23,63.666666666666664,1
44,97,37,30,59.333333333333336,1
87,87,54,93,76.0,0
59,99,87,30,81.66666666666667,1
76,86,97,98,86.33333333333333,0
42,66,58,27,55.333333333333336,1
83,90,27,78,66.66666666666667,1
72,59,99,40,76.66666666666667,0
92,54,34,84,60.0,1
48,94,26,43,56.0,1
48,35,36,49,39.666666666666664,1
43,47,83,76,57.666666666666664,1
74,39,31,99,48.0,1
56,40,75,92,57.0,1
73,94,65,36,77.33333333333333,0
63,94,66,78,74.33333333333333,0
71,81,98,50,83.33333333333333,0
40,96,35,83,57.0,1
47,60,88,67,65.0,1
84,46,21,42,50.333333333333336,1
62,84,73,89,73.0,0
86,65,46,49,65.66666666666667,0
79,55,50,74,61.333333333333336,0
51,82,60,26,64.33333333333333,1
93,46,55,94,64.66666666666667,1
51,54,66,31,57.0,1
85,31,62,79,59.333333333333336,1
86,34,84,71,68.0,1
54,33,69,46,52.0,1
80,65,20,31,55.0,1
58,35,91,32,61.333333333333336,1
65,50,76,91,63.666666666666664,0
91,55,35,99,60.333333333333336,1
68,84,47,81,66.33333333333333,0
61,68,41,48,56.666666666666664,0
79,62,60,54,67.0,0
60,43,95,79,66.0,1
90,85,38,48,71.0,1
77,50,69,50,65.33333333333333,0
59,75,78,96,70.66666666666667,1
96,45,88,95,76.33333333333333,1
68,45,53,80,55.333333333333336,1
90,58,58,21,68.66666666666667,0
43,37,93,52,57.666666666666664,1
94,32,26,91,50.666666666666664,1
46,48,71,81,55.0,1
67,95,79,78,80.33333333333333,0
67,51,71,59,63.0,0
43,75,98,68,72.0,1
61,42,43,51,48.666666666666664,1
51,62,45,57,52.666666666666664,1
84,34,29,98,49.0,1
42,56,36,32,44.666666666666664,1
61,53,97,73,70.33333333333333,0
83,96,21,95,66.66666666666667,1
41,92,96,32,76.33333333333333,1
63,77,46,58,62.0,0
73,92,92,42,85.66666666666667,0
66,41,90,33,65.66666666666667,1
94,57,67,36,72.66666666666667,0
80,73,93,43,82.0,0
40,72,28,77,46.666666666666664,1
47,46,42,82,45.0,1
62,69,90,53,73.66666666666667,0
77,78,92,70,82.33333333333333,0
45,86,46,29,59.0,1
61,93,90,91,81.33333333333333,0
64,86,62,40,70.66666666666667,0
57,99,26,56,60.666666666666664,1
56,72,82,26,70.0,1
51,52,63,32,55.333333333333336,1
45,56,58,99,53.0,1
65,87,59,49,70.33333333333333,0
66,66,26,50,52.666666666666664,1
47,35,89,24,57.0,1
58,94,44,51,65.33333333333333,1
99,35,78,35,70.66666666666667,1
81,79,32,92,64.0,1
40,51,81,41,57.333333333333336,1
96,54,27,83,59.0,1
68,80,64,63,70.66666666666667,0
84,77,37,59,66.0,1
88,99,79,56,88.66666666666667,0
74,94,79,97,82.33333333333333,0
79,89,21,35,63.0,1
53,75,85,62,71.0,1
74,65,33,82,57.333333333333336,1
87,87,67,34,80.33333333333333,0
84,67,75,63,75.33333333333333,0
59,40,31,28,43.333333333333336,1
95,41,74,84,70.0,1
88,71,47,63,68.66666666666667,0
52,68,23,39,47.666666666666664,1
77,40,55,89,57.333333333333336,1
88,65,69,93,74.0,0
85,81,22,52,62.666666666666664,1
88,60,20,99,56.0,1
47,62,36,25,48.333333333333336,1
82,42,90,50,71.33333333333333,1
59,47,81,85,62.333333333333336,1
99,70,67,37,78.66666666666667,0
72,87,81,47,80.0,0
65,85,88,87,79.33333333333333,0
78,53,38,84,56.333333333333336,1
60,60,53,99,57.666666666666664,0
92,84,68,64,81.33333333333333,0
88,39,99,77,75.33333333333333,1
81,89,66,66,78.66666666666667,0
82,31,69,85,60.666666666666664,1
93,44,45,71,60.666666666666664,1
80,32,75,55,62.333333333333336,1
48,72,97,20,72.33333333333333,1
63,60,33,58,52.0,1
76,99,97,94,90.66666666666667,0
88,96,44,20,76.0,0
80,85,23,94,62.666666666666664,1
56,92,98,93,82.0,1
63,44,51,33,52.666666666666664,1
60,39,97,97,65.33333333333333,1
90,67,84,90,80.33333333333333,0
98,76,80,42,84.66666666666667,0
78,86,39,62,67.66666666666667,1
94,79,93,41,88.66666666666667,0
80,44,29,79,51.0,1
78,47,53,46,59.333333333333336,1
52,31,80,75,54.333333333333336,1
50,72,46,21,56.0,1
85,55,59,58,66.33333333333333,0
58,67,84,70,69.66666666666667,1
50,71,52,38,57.666666666666664,1
52,34,87,81,57.666666666666664,1
85,40,90,90,71.66666666666667,1
84,94,28,95,68.66666666666667,1
40,63,35,86,46.0,1
79,30,24,82,44.333333333333336,1
83,31,42,24,52.0,1
58,49,62,91,56.333333333333336,1
51,90,76,97,72.33333333333333,1
47,50,70,80,55.666666666666664,1
47,97,32,90,58.666666666666664,1
92,41,43,26,58.666666666666664,1
84,51,30,69,55.0,1
51,49,71,65,57.0,1
87,30,36,91,51.0,1
72,59,56,95,62.333333333333336,0
84,53,32,93,56.333333333333336,1
65,43,81,33,63.0,1
78,65,27,92,56.666666666666664,1
67,98,75,88,80.0,0
97,53,89,84,79.66666666666667,0
44,89,63,84,65.33333333333333,1
47,84,79,76,70.0,1
64,53,60,81,59.0,0
66,53,40,39,53.0,0
85,83,61,94,76.33333333333333,0
62,55,93,45,70.0,0
69,95,93,63,85.66666666666667,0
84,67,48,86,66.33333333333333,0
86,94,99,89,93.0,0
62,80,84,81,75.33333333333333,0
88,64,36,64,62.666666666666664,1
86,72,49,30,69.0,0
59,58,45,91,54.0,1
57,66,72,93,65.0,1
57,87,38,53,60.666666666666664,1
41,83,72,65,65.33333333333333,1
43,68,36,51,49.0,1
69,71,65,94,68.33333333333333,0
72,57,72,24,67.0,0
75,58,83,82,72.0,0
57,72,64,48,64.33333333333333,1
76,32,68,67,58.666666666666664,1
58,39,38,35,45.0,1
86,88,90,44,88.0,0
67,43,84,91,64.66666666666667,1
79,76,56,48,70.33333333333333,0
59,71,89,71,73.0,1
88,61,45,65,64.66666666666667,0
72,61,21,44,51.333333333333336,1
51,71,78,42,66.66666666666667,1
97,61,24,53,60.666666666666664,1
90,55,56,86,67.0,0
54,30,50,53,44.666666666666664,1
80,85,95,51,86.66666666666667,0
78,31,67,48,58.666666666666664,1
41,59,25,28,41.666666666666664,1
68,81,34,85,61.0,1
80,38,34,76,50.666666666666664,1
49,51,80,58,60.0,1
41,63,35,26,46.333333333333336,1
90,78,39,88,69.0,1
50,30,96,27,58.666666666666664,1
52,82,63,37,65.66666666666667,1
49,69,61,68,59.666666666666664,1
53,74,65,35,64.0,1
57,97,53,40,69.0,1
90,38,83,29,70.33333333333333,1
93,51,48,23,64.0,0
48,47,22,63,39.0,1
96,72,28,27,65.33333333333333,1
78,68,94,74,80.0,0
67,35,94,38,65.33333333333333,1
42,77,44,83,54.333333333333336,1
59,36,61,59,52.0,1
45,98,65,70,69.33333333333333,1
66,45,92,28,67.66666666666667,1
92,30,78,49,66.66666666666667,1
41,66,40,75,49.0,1
68,66,93,63,75.66666666666667,0
77,93,41,78,70.33333333333333,0
42,91,48,34,60.333333333333336,1
55,90,82,87,75.66666666666667,1
69,62,92,89,74.33333333333333,0
79,95,80,80,84.66666666666667,0
41,59,83,99,61.0,1
56,49,88,42,64.33333333333333,1
80,89,59,96,76.0,0
51,53,94,66,66.0,1
74,33,20,36,42.333333333333336,1
82,66,84,76,77.33333333333333,0
40,33,81,73,51.333333333333336,1
94,47,73,71,71.33333333333333,1
84,95,79,41,86.0,0
54,77,65,58,65.33333333333333,1
65,62,24,32,50.333333333333336,1
76,87,41,97,68.0,0
60,57,72,85,63.0,0
88,64,89,71,80.33333333333333,0
70,39,51,33,53.333333333333336,1
64,94,30,92,62.666666666666664,1
62,71,29,93,54.0,1
63,38,58,82,53.0,1
96,89,50,90,78.33333333333333,0
77,44,31,47,50.666666666666664,1
67,86,99,65,84.0,0
60,98,57,47,71.66666666666667,0
93,51,86,21,76.66666666666667,0
82,93,85,36,86.66666666666667,0
57,70,71,78,66.0,1
75,85,24,71,61.333333333333336,1
74,52,30,23,52.0,1
84,54,44,96,60.666666666666664,0
94,35,54,22,61.0,1
48,63,54,56,55.0,1
92,92,41,43,75.0,0
77,38,56,91,57.0,1
97,89,74,54,86.66666666666667,0
69,78,94,21,80.33333333333333,0
99,80,91,52,90.0,0
83,89,83,95,85.0,0
73,99,39,96,70.33333333333333,1
71,66,23,29,53.333333333333336,1
42,60,37,81,46.333333333333336,1
42,70,70,62,60.666666666666664,1
67,91,87,88,81.66666666666667,0
83,87,39,78,69.66666666666667,1
54,43,28,28,41.666666666666664,1
80,65,99,96,81.33333333333333,0
62,65,45,79,57.333333333333336,0
79,37,44,82,53.333333333333336,1
50,55,87,71,64.0,1
87,65,60,42,70.66666666666667,0
71,77,78,49,75.33333333333333,0
97,57,64,62,72.66666666666667,0
98,97,60,87,85.0,0
96,91,57,40,81.33333333333333,0
93,80,38,62,70.33333333333333,1
75,71,33,92,59.666666666666664,1
99,58,40,26,65.66666666666667,0
72,39,34,35,48.333333333333336,1
63,68,22,42,51.0,1
78,30,56,77,54.666666666666664,1
73,68,65,50,68.66666666666667,0
95,50,35,88,60.0,1
67,94,33,25,64.66666666666667,1
76,44,28,84,49.333333333333336,1
46,33,26,78,35.0,1
43,89,33,47,55.0,1
76,90,25,37,63.666666666666664,1
95,49,34,96,59.333333333333336,1
40,39,71,29,50.0,1
40,63,91,26,64.66666666666667,1
86,77,53,56,72.0,0
59,62,20,64,47.0,1
58,90,88,35,78.66666666666667,1
68,39,39,33,48.666666666666664,1
49,83,99,30,77.0,1
99,94,26,53,73.0,1
57,30,26,79,37.666666666666664,1
67,34,69,32,56.666666666666664,1
74,44,21,58,46.333333333333336,1
82,57,66,63,68.33333333333333,0
86,52,33,47,57.0,1
70,46,50,59,55.333333333333336,1
66,42,69,35,59.0,1
50,43,80,69,57.666666666666664,1
88,40,60,47,62.666666666666664,1
88,57,33,87,59.333333333333336,1
77,71,24,79,57.333333333333336,1
44,90,94,31,76.0,1
47,93,24,35,54.666666666666664,1
73,60,83,72,72.0,0
87,39,48,73,58.0,1
91,37,94,68,74.0,1
95,50,24,55,56.333333333333336,1
51,88,55,81,64.66666666666667,1
77,79,98,45,84.66666666666667,0
40,98,38,75,58.666666666666664,1
70,99,83,41,84.0,0
43,59,41,92,47.666666666666664,1
88,46,53,88,62.333333333333336,1
84,49,75,68,69.33333333333333,1
89,77,36,21,67.33333333333333,1
44,31,95,72,56.666666666666664,1
69,66,75,26,70.0,0
95,30,36,96,53.666666666666664,1
63,33,93,39,63.0,1
98,83,37,49,72.66666666666667,1
42,54,64,94,53.333333333333336,1
50,32,97,86,59.666666666666664,1
84,38,75,78,65.66666666666667,1
43,63,99,85,68.33333333333333,1
65,72,69,22,68.66666666666667,0
66,51,77,75,64.66666666666667,0
85,99,37,98,73.66666666666667,1
93,31,99,36,74.33333333333333,1
82,95,26,71,67.66666666666667,1
66,61,95,26,74.0,0
81,45,29,24,51.666666666666664,1
90,30,88,73,69.33333333333333,1
89,77,22,80,62.666666666666664,1
45,79,63,35,62.333333333333336,1
98,42,89,86,76.33333333333333,1
54,44,33,78,43.666666666666664,1
92,82,23,66,65.66666666666667,1
69,73,37,67,59.666666666666664,1
81,37,71,83,63.0,1
76,75,57,69,69.33333333333333,0
97,98,99,60,98.0,0
76,48,39,91,54.333333333333336,1
81,67,63,41,70.33333333333333,0
99,40,70,73,69.66666666666667,1
76,72,38,24,62.0,1
74,49,87,36,70.0,1
62,49,85,97,65.33333333333333,1
45,50,32,60,42.333333333333336,1
43,86,81,54,70.0,1
57,79,80,59,72.0,1
99,55,49,41,67.66666666666667,0
48,59,49,67,52.0,1
88,60,70,72,72.66666666666667,0
68,71,67,29,68.66666666666667,0
52,97,52,37,67.0,1
98,90,93,99,93.66666666666667,0
86,90,38,68,71.33333333333333,1
91,99,90,90,93.33333333333333,0
56,97,76,49,76.33333333333333,1
84,46,38,38,56.0,1
71,48,98,74,72.33333333333333,1
87,80,60,79,75.66666666666667,0
61,99,61,91,73.66666666666667,0
43,92,71,40,68.66666666666667,1
44,59,23,45,42.0,1
76,54,23,47,51.0,1
80,55,24,58,53.0,1
88,85,60,52,77.66666666666667,0
52,51,80,59,61.0,1
73,48,94,48,71.66666666666667,1
84,60,74,39,72.66666666666667,0
61,55,94,39,70.0,0
92,71,32,93,65.0,1
98,70,33,31,67.0,1
62,52,79,44,64.33333333333333,0
90,76,91,44,85.66666666666667,0
42,42,44,23,42.666666666666664,1
81,95,63,23,79.66666666666667,0
73,95,29,28,65.66666666666667,1
71,45,90,34,68.66666666666667,1
84,57,69,45,70.0,0
90,64,63,98,72.33333333333333,0
97,70,33,90,66.66666666666667,1
88,60,34,51,60.666666666666664,1
60,61,35,95,52.0,1
85,83,21,71,63.0,1
83,88,49,51,73.33333333333333,0
60,70,49,28,59.666666666666664,0
83,95,50,97,76.0,0
50,83,96,32,76.33333333333333,1
78,69,39,75,62.0,1
43,57,68,63,56.0,1
90,66,54,49,70.0,0
40,94,42,35,58.666666666666664,1
67,84,80,31,77.0,0
63,33,74,93,56.666666666666664,1
74,39,86,85,66.33333333333333,1
52,76,27,37,51.666666666666664,1
86,43,59,32,62.666666666666664,1
73,67,78,43,72.66666666666667,0
50,41,51,31,47.333333333333336,1
75,74,26,79,58.333333333333336,1
90,46,21,79,52.333333333333336,1
56,64,25,20,48.333333333333336,1
74,95,55,62,74.66666666666667,0
99,70,51,74,73.33333333333333,0
57,96,64,59,72.33333333333333,1
79,58,61,83,66.0,0
61,47,72,53,60.0,1
96,49,28,53,57.666666666666664,1
63,43,94,67,66.66666666666667,1
97,63,94,52,84.66666666666667,0
58,78,68,87,68.0,1
76,83,21,49,60.0,1
78,60,86,98,74.66666666666667,0
60,87,30,90,59.0,1
47,71,69,90,62.333333333333336,1
67,87,54,48,69.33333333333333,0
44,59,34,42,45.666666666666664,1
56,54,94,53,68.0,1
76,92,50,34,72.66666666666667,0
75,48,81,72,68.0,1
93,37,47,36,59.0,1
58,32,44,83,44.666666666666664,1
66,96,44,80,68.66666666666667,0
92,46,94,76,77.33333333333333,1
73,43,20,96,45.333333333333336,1
50,38,78,56,55.333333333333336,1
93,91,88,26,90.66666666666667,0
84,50,93,27,75.66666666666667,0
86,66,61,97,71.0,0
51,40,53,87,48.0,1
93,49,85,40,75.66666666666667,1
60,64,37,80,53.666666666666664,1
93,82,96,93,90.33333333333333,0
50,76,24,99,50.0,1
78,81,39,94,66.0,1
67,37,85,48,63.0,1
44,33,94,44,57.0,1
56,56,81,77,64.33333333333333,1
95,73,51,33,73.0,0
59,69,77,97,68.33333333333333,1
80,76,69,85,75.0,0
85,73,57,73,71.66666666666667,0
97,77,74,96,82.66666666666667,0
51,81,47,86,59.666666666666664,1
45,97,93,49,78.33333333333333,1
56,40,41,37,45.666666666666664,1
90,33,62,73,61.666666666666664,1
58,77,55,40,63.333333333333336,1
65,55,71,72,63.666666666666664,0
87,68,55,35,70.0,0
83,87,47,47,72.33333333333333,0
83,48,97,23,76.0,1
91,87,77,74,85.0,0
71,57,55,34,61.0,0
45,95,89,83,76.33333333333333,1
94,39,28,84,53.666666666666664,1
97,87,40,35,74.66666666666667,0
75,43,83,39,67.0,1
77,44,95,83,72.0,1
50,62,80,52,64.0,1
72,46,59,88,59.0,1
63,53,75,88,63.666666666666664,0
62,59,23,77,48.0,1
54,91,50,58,65.0,1
66,42,46,96,51.333333333333336,1
50,91,77,55,72.66666666666667,1
96,76,44,87,72.0,0
90,45,88,40,74.33333333333333,1
89,95,89,82,91.0,0
56,72,24,25,50.666666666666664,1
90,37,27,43,51.333333333333336,1
92,32,28,72,50.666666666666664,1
53,41,34,95,42.666666666666664,1
66,45,26,97,45.666666666666664,1
57,88,91,69,78.66666666666667,1
67,78,34,31,59.666666666666664,1
90,92,56,75,79.33333333333333,0
86,91,58,34,78.33333333333333,0
86,78,25,59,63.0,1
43,80,76,60,66.33333333333333,1
46,62,38,88,48.666666666666664,1
84,59,82,88,75.0,0
74,88,50,25,70.66666666666667,0
87,44,94,86,75.0,1
48,52,98,52,66.0,1
47,74,29,62,50.0,1
91,91,86,40,89.33333333333333,0
84,44,81,84,69.66666666666667,1
56,75,22,36,51.0,1
56,93,37,27,62.0,1
88,75,44,83,69.0,0
72,85,39,47,65.33333333333333,1
71,73,77,32,73.66666666666667,0
47,58,69,32,58.0,1
58,91,98,57,82.33333333333333,1
77,81,29,44,62.333333333333336,1
42,83,40,81,55.0,1
98,86,48,42,77.33333333333333,0
44,95,29,40,56.0,1
52,51,32,73,45.0,1
86,49,66,82,67.0,1
85,62,42,49,63.0,0
70,54,69,94,64.33333333333333,0
94,75,23,87,64.0,1
55,86,86,95,75.66666666666667,1
89,34,72,92,65.0,1
71,84,21,51,58.666666666666664,1
61,90,87,94,79.33333333333333,0
68,37,84,43,63.0,1
61,45,98,26,68.0,1
82,77,76,91,78.33333333333333,0
42,90,89,20,73.66666666666667,1
93,44,26,22,54.333333333333336,1
49,94,38,47,60.333333333333336,1
81,51,63,62,65.0,0
60,32,82,65,58.0,1
55,83,84,20,74.0,1
51,43,58,57,50.666666666666664,1
41,65,45,54,50.333333333333336,1
80,96,63,93,79.66666666666667,0
63,39,31,95,44.333333333333336,1
74,78,41,93,64.33333333333333,0
95,94,96,73,95.0,0
69,86,33,43,62.666666666666664,1
96,56,49,47,67.0,0
69,34,63,41,55.333333333333336,1
86,86,57,35,76.33333333333333,0
74,44,78,32,65.33333333333333,1
58,59,61,81,59.333333333333336,1
89,49,71,62,69.66666666666667,1
47,66,82,97,65.0,1
65,32,80,51,59.0,1
88,70,53,86,70.33333333333333,0
79,68,58,76,68.33333333333333,0
46,55,60,84,53.666666666666664,1
69,31,56,88,52.0,1
46,52,84,68,60.666666666666664,1
42,52,98,52,64.0,1
40,45,51,38,45.333333333333336,1
75,38,27,55,46.666666666666664,1
64,42,37,89,47.666666666666664,1
76,57,64,34,65.66666666666667,0
40,56,52,43,49.333333333333336,1
54,80,24,46,52.666666666666664,1
76,93,93,68,87.33333333333333,0
52,81,55,94,62.666666666666664,1
79,67,42,42,62.666666666666664,0
47,94,59,52,66.66666666666667,1
44,47,24,60,38.333333333333336,1
99,92,53,75,81.33333333333333,0
48,80,43,48,57.0,1
40,38,36,50,38.0,1
75,42,90,84,69.0,1
74,69,41,37,61.333333333333336,0
41,84,34,25,53.0,1
79,72,34,71,61.666666666666664,1
62,73,44,59,59.666666666666664,0
48,97,72,84,72.33333333333333,1
73,62,40,61,58.333333333333336,0
85,53,85,87,74.33333333333333,0
53,65,51,51,56.333333333333336,1
43,39,40,29,40.666666666666664,1
69,49,87,88,68.33333333333333,1
70,41,63,28,58.0,1
77,91,85,88,84.33333333333333,0
50,47,33,80,43.333333333333336,1
74,92,34,30,66.66666666666667,1
47,54,39,87,46.666666666666664,1
42,41,53,93,45.333333333333336,1
53,50,55,27,52.666666666666664,1
99,54,28,68,60.333333333333336,1
52,40,90,43,60.666666666666664,1
84,93,49,52,75.33333333333333,0
71,79,96,38,82.0,0
73,91,82,21,82.0,0
84,78,54,74,72.0,0
58,43,32,30,44.333333333333336,1
98,30,98,36,75.33333333333333,1
77,54,65,61,65.33333333333333,0
55,88,75,80,72.66666666666667,1
41,98,28,22,55.666666666666664,1
79,34,55,54,56.0,1
56,48,22,85,42.0,1
94,52,38,20,61.333333333333336,1
73,38,47,26,52.666666666666664,1
81,79,42,39,67.33333333333333,0
99,45,26,62,56.666666666666664,1
55,62,95,25,70.66666666666667,1
77,31,33,74,47.0,1
99,43,65,40,69.0,1
41,30,34,70,35.0,1
41,87,86,65,71.33333333333333,1
65,45,34,54,48.0,1
52,76,70,27,66.0,1
95,73,27,87,65.0,1
86,43,88,35,72.33333333333333,1
70,53,81,86,68.0,0
99,84,70,90,84.33333333333333,0
73,44,82,83,66.33333333333333,1
78,63,87,21,76.0,0
42,31,97,20,56.666666666666664,1
47,56,35,77,46.0,1
62,52,43,20,52.333333333333336,0
53,97,25,26,58.333333333333336,1
95,43,76,88,71.33333333333333,1
94,92,50,37,78.66666666666667,0
66,94,25,51,61.666666666666664,1
93,97,98,64,96.0,0
68,92,48,52,69.33333333333333,0
78,93,86,93,85.66666666666667,0
92,61,94,92,82.33333333333333,0
78,42,22,68,47.333333333333336,1
40,95,47,52,60.666666666666664,1
56,48,93,90,65.66666666666667,1
80,53,67,87,66.66666666666667,0
69,40,99,47,69.33333333333333,1
92,88,29,72,69.66666666666667,1
52,44,52,63,49.333333333333336,1
60,39,86,99,61.666666666666664,1
58,70,88,74,72.0,1
92,56,31,29,59.666666666666664,1
58,89,76,33,74.33333333333333,1
96,81,63,55,80.0,0
64,57,32,53,51.0,1
61,94,43,37,66.0,0
70,46,63,35,59.666666666666664,1
56,73,76,56,68.33333333333333,1
94,39,35,60,56.0,1
62,92,40,44,64.66666666666667,0
71,76,95,27,80.66666666666667,0
49,67,70,37,62.0,1
49,99,40,87,62.666666666666664,1
75,82,79,67,78.66666666666667,0
47,73,70,89,63.333333333333336,1
93,83,40,86,72.0,0
91,49,25,37,55.0,1
59,60,92,37,70.33333333333333,1
71,36,84,75,63.666666666666664,1
89,87,95,42,90.33333333333333,0
53,39,77,54,56.333333333333336,1
89,39,97,25,75.0,1
67,68,25,45,53.333333333333336,1
85,57,84,80,75.33333333333333,0
91,59,53,34,67.66666666666667,0
92,66,75,51,77.66666666666667,0
63,96,94,31,84.33333333333333,0
54,72,22,24,49.333333333333336,1
61,81,61,83,67.66666666666667,0
69,85,81,90,78.33333333333333,0
43,97,25,46,55.0,1
52,38,25,98,38.333333333333336,1
98,52,82,64,77.33333333333333,0
62,92,39,54,64.33333333333333,1
47,90,40,45,59.0,1
57,69,21,42,49.0,1
51,73,75,32,66.33333333333333,1
94,53,29,22,58.666666666666664,1
70,80,89,48,79.66666666666667,0
53,87,42,85,60.666666666666664,1
73,62,49,83,61.333333333333336,0
57,45,97,47,66.33333333333333,1
95,51,56,55,67.33333333333333,0
73,86,74,25,77.66666666666667,0
50,91,68,30,69.66666666666667,1
80,99,53,57,77.33333333333333,0
51,59,63,53,57.666666666666664,1
88,52,41,86,60.333333333333336,0
54,61,50,65,55.0,1
96,86,26,48,69.33333333333333,1
70,38,40,79,49.333333333333336,1
88,60,35,73,61.0,1
97,38,39,88,58.0,1
68,42,62,93,57.333333333333336,1
65,87,63,93,71.66666666666667,0
57,32,66,28,51.666666666666664,1
71,64,38,96,57.666666666666664,1
61,50,67,29,59.333333333333336,0
77,93,98,94,89.33333333333333,0
56,81,88,87,75.0,1
62,63,30,77,51.666666666666664,1
63,64,98,71,75.0,0
89,44,48,53,60.333333333333336,1
47,35,64,54,48.666666666666664,1
80,61,87,52,76.0,0
45,81,55,91,60.333333333333336,1
44,57,67,51,56.0,1
83,93,34,74,70.0,1
96,48,63,27,69.0,1
68,44,86,65,66.0,1
67,35,93,33,65.0,1
50,67,59,27,58.666666666666664,1
96,55,33,90,61.333333333333336,1
40,80,82,96,67.33333333333333,1
82,82,70,73,78.0,0
58,85,98,40,80.33333333333333,1
48,88,77,94,71.0,1
66,99,34,33,66.33333333333333,1
73,87,84,94,81.33333333333333,0
83,42,74,21,66.33333333333333,1
43,72,95,80,70.0,1
75,80,29,36,61.333333333333336,1
57,48,61,97,55.333333333333336,1
54,50,30,67,44.666666666666664,1
90,53,35,27,59.333333333333336,1
52,55,92,75,66.33333333333333,1
58,74,97,36,76.33333333333333,1
88,57,38,88,61.0,1
45,58,50,31,51.0,1
87,46,92,57,75.0,1
95,97,72,37,88.0,0
51,73,27,45,50.333333333333336,1
90,90,43,56,74.33333333333333,0
76,97,27,89,66.66666666666667,1
56,54,67,60,59.0,1
97,96,49,98,80.66666666666667,0
62,31,77,61,56.666666666666664,1
65,78,74,95,72.33333333333333,0
68,99,92,60,86.33333333333333,0
72,55,81,66,69.33333333333333,0
99,56,67,33,74.0,0
66,47,23,20,45.333333333333336,1
64,83,56,36,67.66666666666667,0
95,30,27,74,50.666666666666664,1
94,90,20,72,68.0,1
49,32,89,50,56.666666666666664,1
86,97,66,81,83.0,0
62,70,94,27,75.33333333333333,0
60,66,24,49,50.0,1
60,80,69,96,69.66666666666667,0
82,44,43,99,56.333333333333336,1
52,37,66,85,51.666666666666664,1
76,67,37,64,60.0,1
72,85,47,37,68.0,0
63,76,96,64,78.33333333333333,0
83,39,24,38,48.666666666666664,1
50,78,49,96,59.0,1
56,70,20,87,48.666666666666664,1
43,59,65,69,55.666666666666664,1
86,34,88,44,69.33333333333333,1
64,60,50,57,58.0,0
69,81,89,55,79.66666666666667,0
48,52,75,87,58.333333333333336,1
60,77,47,75,61.333333333333336,0
59,69,35,58,54.333333333333336,1
58,35,73,82,55.333333333333336,1
58,67,72,26,65.66666666666667,1
51,70,31,77,50.666666666666664,1
76,56,39,99,57.0,1
81,98,53,78,77.33333333333333,0
56,86,72,67,71.33333333333333,1
76,46,83,24,68.33333333333333,1
93,76,42,55,70.33333333333333,0
87,42,46,44,58.333333333333336,1
78,40,36,64,51.333333333333336,1
67,53,67,38,62.333333333333336,0
80,33,40,26,51.0,1
74,75,69,77,72.66666666666667,0
86,47,59,85,64.0,1
87,72,22,99,60.333333333333336,1
57,62,36,58,51.666666666666664,1
53,39,80,37,57.333333333333336,1
74,88,69,20,77.0,0
83,60,25,82,56.0,1
80,57,47,22,61.333333333333336,0
99,89,91,40,93.0,0
46,32,74,49,50.666666666666664,1
80,84,77,30,80.33333333333333,0
52,43,64,41,53.0,1
57,87,91,76,78.33333333333333,1
76,44,38,22,52.666666666666664,1
52,31,48,49,43.666666666666664,1
75,53,42,64,56.666666666666664,0
70,93,51,55,71.33333333333333,0
41,53,29,91,41.0,1
55,56,68,83,59.666666666666664,1
48,66,84,73,66.0,1
48,68,48,87,54.666666666666664,1
77,92,78,69,82.33333333333333,0
50,55,64,50,56.333333333333336,1
93,94,86,48,91.0,0
95,33,70,78,66.0,1
61,58,30,55,49.666666666666664,1
72,30,25,96,42.333333333333336,1
75,79,86,92,80.0,0
84,40,81,86,68.33333333333333,1
62,88,24,95,58.0,1
84,91,28,30,67.66666666666667,1
84,65,47,30,65.33333333333333,0
73,85,96,45,84.66666666666667,0
48,50,57,72,51.666666666666664,1
63,42,62,33,55.666666666666664,1
47,38,40,83,41.666666666666664,1
46,40,81,99,55.666666666666664,1
75,99,65,29,79.66666666666667,0
57,30,89,50,58.666666666666664,1
42,99,57,55,66.0,1
67,85,68,29,73.33333333333333,0
45,60,94,45,66.33333333333333,1
83,66,58,39,69.0,0
83,76,90,63,83.0,0
